-77.3196165081802,-178.332677165354,1
-67.9458296854842,-178.332677165354,1
-61.407877359071,-178.332677165354,5
-56.0236471805085,-178.332677165354,3
-51.3052600781289,-178.332677165354,3
-43.0727813467525,-178.332677165354,3
-39.3566989272612,-178.332677165354,2
-29.1964044096322,-178.332677165354,1
-26.0416499559503,-178.332677165354,1
-22.9696765723441,-178.332677165354,2
-19.9660582971073,-178.332677165354,1
-17.018647403555,-178.332677165354,1
-14.116980571303,-178.332677165354,1
-11.251847729276,-178.332677165354,1
-5.5987378162286,-178.332677165354,1
-2.796025696292,-178.332677165354,1
2.796025696292,-178.332677165354,5
5.5987378162286,-178.332677165354,3
11.251847729276,-178.332677165354,3
14.116980571303,-178.332677165354,2
17.018647403555,-178.332677165354,2
19.9660582971073,-178.332677165354,2
26.0416499559503,-178.332677165354,2
29.1964044096322,-178.332677165354,2
32.4514910281194,-178.332677165354,4
35.8288401004346,-178.332677165354,3
43.0727813467525,-178.332677165354,2
47.0297160682568,-178.332677165354,6
51.3052600781289,-178.332677165354,4
61.407877359071,-178.332677165354,6
67.9458296854842,-178.332677165354,3
77.3196165081802,-178.332677165354,2
-77.3196165081802,-175.498031496063,2
-67.9458296854842,-175.498031496063,3
-61.407877359071,-175.498031496063,1
-56.0236471805085,-175.498031496063,3
-51.3052600781289,-175.498031496063,4
-47.0297160682568,-175.498031496063,3
-43.0727813467525,-175.498031496063,6
-35.8288401004346,-175.498031496063,1
-32.4514910281194,-175.498031496063,2
-29.1964044096322,-175.498031496063,3
-26.0416499559503,-175.498031496063,1
-22.9696765723441,-175.498031496063,3
-17.018647403555,-175.498031496063,1
-14.116980571303,-175.498031496063,2
-11.251847729276,-175.498031496063,5
-8.41496808472303,-175.498031496063,2
-5.5987378162286,-175.498031496063,2
-2.796025696292,-175.498031496063,2
0,-175.498031496063,2
2.796025696292,-175.498031496063,2
5.5987378162286,-175.498031496063,1
8.41496808472302,-175.498031496063,7
14.116980571303,-175.498031496063,3
17.018647403555,-175.498031496063,2
19.9660582971073,-175.498031496063,5
22.9696765723441,-175.498031496063,1
29.1964044096322,-175.498031496063,3
35.8288401004346,-175.498031496063,4
39.3566989272612,-175.498031496063,1
43.0727813467525,-175.498031496063,4
47.0297160682568,-175.498031496063,3
51.3052600781289,-175.498031496063,3
56.0236471805085,-175.498031496063,2
67.9458296854842,-175.498031496063,2
77.3196165081802,-175.498031496063,2
-67.9458296854842,-172.663385826772,5
-61.407877359071,-172.663385826772,3
-56.0236471805085,-172.663385826772,4
-51.3052600781289,-172.663385826772,4
-43.0727813467525,-172.663385826772,4
-39.3566989272612,-172.663385826772,1
-35.8288401004346,-172.663385826772,2
-32.4514910281194,-172.663385826772,1
-29.1964044096322,-172.663385826772,4
-26.0416499559503,-172.663385826772,2
-22.9696765723441,-172.663385826772,2
-14.116980571303,-172.663385826772,1
-11.251847729276,-172.663385826772,1
-8.41496808472303,-172.663385826772,1
-5.5987378162286,-172.663385826772,1
2.796025696292,-172.663385826772,2
5.5987378162286,-172.663385826772,1
8.41496808472302,-172.663385826772,2
11.251847729276,-172.663385826772,4
14.116980571303,-172.663385826772,2
17.018647403555,-172.663385826772,2
26.0416499559503,-172.663385826772,5
29.1964044096322,-172.663385826772,2
32.4514910281194,-172.663385826772,2
35.8288401004346,-172.663385826772,1
39.3566989272612,-172.663385826772,1
43.0727813467525,-172.663385826772,5
47.0297160682568,-172.663385826772,6
51.3052600781289,-172.663385826772,6
56.0236471805085,-172.663385826772,2
61.407877359071,-172.663385826772,2
67.9458296854842,-172.663385826772,4
77.3196165081802,-172.663385826772,2
-77.3196165081802,-169.82874015748,1
-67.9458296854842,-169.82874015748,1
-61.407877359071,-169.82874015748,1
-56.0236471805085,-169.82874015748,4
-51.3052600781289,-169.82874015748,8
-47.0297160682568,-169.82874015748,3
-35.8288401004346,-169.82874015748,1
-32.4514910281194,-169.82874015748,1
-29.1964044096322,-169.82874015748,2
-26.0416499559503,-169.82874015748,4
-22.9696765723441,-169.82874015748,4
-19.9660582971073,-169.82874015748,2
-17.018647403555,-169.82874015748,2
-11.251847729276,-169.82874015748,2
-8.41496808472303,-169.82874015748,2
-5.5987378162286,-169.82874015748,2
2.796025696292,-169.82874015748,2
5.5987378162286,-169.82874015748,1
11.251847729276,-169.82874015748,3
14.116980571303,-169.82874015748,2
17.018647403555,-169.82874015748,1
19.9660582971073,-169.82874015748,2
22.9696765723441,-169.82874015748,4
26.0416499559503,-169.82874015748,1
29.1964044096322,-169.82874015748,3
32.4514910281194,-169.82874015748,3
35.8288401004346,-169.82874015748,3
39.3566989272612,-169.82874015748,5
43.0727813467525,-169.82874015748,2
51.3052600781289,-169.82874015748,4
56.0236471805085,-169.82874015748,2
67.9458296854842,-169.82874015748,3
77.3196165081802,-169.82874015748,2
-67.9458296854842,-166.994094488189,2
-61.407877359071,-166.994094488189,3
-56.0236471805085,-166.994094488189,1
-51.3052600781289,-166.994094488189,2
-47.0297160682568,-166.994094488189,3
-43.0727813467525,-166.994094488189,1
-32.4514910281194,-166.994094488189,1
-29.1964044096322,-166.994094488189,1
-26.0416499559503,-166.994094488189,2
-22.9696765723441,-166.994094488189,1
-17.018647403555,-166.994094488189,3
-14.116980571303,-166.994094488189,2
-11.251847729276,-166.994094488189,1
-8.41496808472303,-166.994094488189,1
-5.5987378162286,-166.994094488189,6
