-71.3282819359921,-176.592105263158,4
-57.3631024964463,-176.592105263158,13
-47.4631016370138,-176.592105263158,11
-39.1667107161202,-176.592105263158,6
-31.7568638592971,-176.592105263158,9
-24.901062370367,-176.592105263158,7
-18.4084801705858,-176.592105263158,9
-12.1531974690079,-176.592105263158,5
-6.0423284190541,-176.592105263158,10
0,-176.592105263158,5
6.04232841905411,-176.592105263158,9
12.1531974690079,-176.592105263158,5
18.4084801705859,-176.592105263158,8
24.901062370367,-176.592105263158,8
31.7568638592971,-176.592105263158,10
39.1667107161202,-176.592105263158,11
47.4631016370138,-176.592105263158,18
57.3631024964463,-176.592105263158,11
71.3282819359921,-176.592105263158,8
-71.3282819359921,-170.276315789474,7
-57.3631024964463,-170.276315789474,11
-47.4631016370138,-170.276315789474,13
-39.1667107161202,-170.276315789474,7
-31.7568638592971,-170.276315789474,6
-24.901062370367,-170.276315789474,8
-18.4084801705858,-170.276315789474,9
-12.1531974690079,-170.276315789474,4
-6.0423284190541,-170.276315789474,4
0,-170.276315789474,10
6.04232841905411,-170.276315789474,8
12.1531974690079,-170.276315789474,4
18.4084801705859,-170.276315789474,10
24.901062370367,-170.276315789474,11
31.7568638592971,-170.276315789474,6
39.1667107161202,-170.276315789474,16
47.4631016370138,-170.276315789474,12
57.3631024964463,-170.276315789474,5
71.3282819359921,-170.276315789474,12
-71.3282819359921,-163.960526315789,8
-57.3631024964463,-163.960526315789,8
-47.4631016370138,-163.960526315789,9
-39.1667107161202,-163.960526315789,11
-31.7568638592971,-163.960526315789,10
-24.901062370367,-163.960526315789,8
-18.4084801705858,-163.960526315789,10
-12.1531974690079,-163.960526315789,4
-6.0423284190541,-163.960526315789,7
0,-163.960526315789,7
6.04232841905411,-163.960526315789,12
12.1531974690079,-163.960526315789,7
18.4084801705859,-163.960526315789,5
24.901062370367,-163.960526315789,7
31.7568638592971,-163.960526315789,12
39.1667107161202,-163.960526315789,13
47.4631016370138,-163.960526315789,26
57.3631024964463,-163.960526315789,9
71.3282819359921,-163.960526315789,7
-71.3282819359921,-157.644736842105,10
-57.3631024964463,-157.644736842105,13
-47.4631016370138,-157.644736842105,21
-39.1667107161202,-157.644736842105,9
-31.7568638592971,-157.644736842105,12
-24.901062370367,-157.644736842105,4
-18.4084801705858,-157.644736842105,6
-12.1531974690079,-157.644736842105,9
-6.0423284190541,-157.644736842105,8
0,-157.644736842105,4
6.04232841905411,-157.644736842105,4
12.1531974690079,-157.644736842105,7
18.4084801705859,-157.644736842105,8
24.901062370367,-157.644736842105,4
31.7568638592971,-157.644736842105,6
39.1667107161202,-157.644736842105,13
47.4631016370138,-157.644736842105,16
57.3631024964463,-157.644736842105,8
71.3282819359921,-157.644736842105,8
-71.3282819359921,-151.328947368421,9
-57.3631024964463,-151.328947368421,8
-47.4631016370138,-151.328947368421,10
-39.1667107161202,-151.328947368421,5
-31.7568638592971,-151.328947368421,11
-24.901062370367,-151.328947368421,7
-18.4084801705858,-151.328947368421,10
-12.1531974690079,-151.328947368421,3
-6.0423284190541,-151.328947368421,15
0,-151.328947368421,5
6.04232841905411,-151.328947368421,4
12.1531974690079,-151.328947368421,8
18.4084801705859,-151.328947368421,9
24.901062370367,-151.328947368421,11
31.7568638592971,-151.328947368421,11
39.1667107161202,-151.328947368421,12
47.4631016370138,-151.328947368421,12
57.3631024964463,-151.328947368421,15
71.3282819359921,-151.328947368421,11
-71.3282819359921,-145.013157894737,7
-57.3631024964463,-145.013157894737,7
-47.4631016370138,-145.013157894737,18
-39.1667107161202,-145.013157894737,10
-31.7568638592971,-145.013157894737,7
-24.901062370367,-145.013157894737,9
-18.4084801705858,-145.013157894737,3
-12.1531974690079,-145.013157894737,8
-6.0423284190541,-145.013157894737,5
0,-145.013157894737,7
6.04232841905411,-145.013157894737,10
12.1531974690079,-145.013157894737,7
18.4084801705859,-145.013157894737,7
24.901062370367,-145.013157894737,9
31.7568638592971,-145.013157894737,11
39.1667107161202,-145.013157894737,10
47.4631016370138,-145.013157894737,16
57.3631024964463,-145.013157894737,10
71.3282819359921,-145.013157894737,8
-71.3282819359921,-138.697368421053,5
-57.3631024964463,-138.697368421053,6
-47.4631016370138,-138.697368421053,13
-39.1667107161202,-138.697368421053,6
-31.7568638592971,-138.697368421053,8
-24.901062370367,-138.697368421053,9
-18.4084801705858,-138.697368421053,8
-12.1531974690079,-138.697368421053,9
-6.0423284190541,-138.697368421053,6
0,-138.697368421053,9
6.04232841905411,-138.697368421053,8
12.1531974690079,-138.697368421053,3
18.4084801705859,-138.697368421053,7
24.901062370367,-138.697368421053,6
31.7568638592971,-138.697368421053,9
39.1667107161202,-138.697368421053,11
47.4631016370138,-138.697368421053,15
57.3631024964463,-138.697368421053,7
71.3282819359921,-138.697368421053,8
-71.3282819359921,-132.381578947368,10
-57.3631024964463,-132.381578947368,11
-47.4631016370138,-132.381578947368,20
-39.1667107161202,-132.381578947368,4
-31.7568638592971,-132.381578947368,13
-24.901062370367,-132.381578947368,5
-18.4084801705858,-132.381578947368,9
-12.1531974690079,-132.381578947368,4
-6.0423284190541,-132.381578947368,6
0,-132.381578947368,12
6.04232841905411,-132.381578947368,9
12.1531974690079,-132.381578947368,13
18.4084801705859,-132.381578947368,9
24.901062370367,-132.381578947368,7
31.7568638592971,-132.381578947368,13
39.1667107161202,-132.381578947368,12
47.4631016370138,-132.381578947368,10
57.3631024964463,-132.381578947368,10
71.3282819359921,-132.381578947368,8
